Vertices
{
	"168.971,35.067,-191.102"
	"172.233,35.067,-190.962"
	"173.112,35.067,-191.943"
	"172.043,35.067,-193.438"
	"165.554,35.067,-191.004"
	"163.340,35.082,-188.486"
	"164.256,35.067,-189.525"
	"170.705,35.067,-196.217"
	"172.887,35.067,-194.029"
	"174.911,35.067,-188.426"
	"171.474,35.067,-184.666"
	"177.245,35.235,-188.485"
	"178.298,35.207,-187.060"
	"178.990,35.067,-185.612"
	"172.612,35.067,-183.492"
	"171.095,35.067,-181.888"
	"166.416,35.067,-177.226"
	"164.752,35.067,-175.572"
	"170.483,35.124,-169.065"
	"178.276,35.067,-176.400"
	"178.404,35.067,-178.242"
	"179.574,35.096,-178.287"
	"179.587,35.074,-185.349"
	"161.285,35.393,-169.289"
	"156.357,35.149,-174.526"
	"163.599,35.067,-176.830"
	"164.684,35.067,-186.460"
	"165.893,35.067,-187.969"
	"169.683,35.067,-182.879"
	"165.275,35.071,-178.483"
	"164.155,36.159,-190.020"
	"165.122,36.159,-190.901"
	"165.543,37.571,-190.336"
	"164.857,37.581,-189.575"
	"167.314,37.593,-192.090"
	"168.309,37.593,-191.196"
	"165.137,37.594,-187.829"
	"164.154,37.594,-188.869"
	"164.251,40.071,-186.867"
	"163.529,40.071,-187.710"
	"159.809,40.071,-182.451"
	"153.894,40.071,-188.162"
	"158.601,40.071,-192.806"
	"132.744,30.571,-214.127"
	"125.801,30.571,-207.008"
}

Polyhedrons
{
	PolyhedronEdges
	{
		"0"
		"1"
		"2"
		"3"
		"4"
		"5"
	}
	PolyhedronEdges
	{
		"3"
		"2"
		"6"
		"7"
	}
	PolyhedronEdges
	{
		"7"
		"8"
		"9"
		"10"
		"11"
		"6"
	}
	PolyhedronEdges
	{
		"9"
		"12"
		"13"
		"14"
		"15"
		"16"
		"17"
		"10"
	}
	PolyhedronEdges
	{
		"14"
		"18"
		"23"
		"24"
		"19"
		"15"
	}
	PolyhedronEdges
	{
		"15"
		"19"
		"22"
		"21"
		"20"
		"16"
	}
	PolyhedronEdges
	{
		"19"
		"25"
		"26"
		"27"
		"28"
		"29"
		"22"
	}
	PolyhedronEdges
	{
		"23"
		"30"
		"31"
		"24"
	}
	PolyhedronEdges
	{
		"18"
		"32"
		"33"
		"34"
		"35"
		"36"
		"14"
	}
	PolyhedronEdges
	{
		"33"
		"26"
		"25"
		"31"
		"30"
		"32"
	}
	PolyhedronEdges
	{
		"35"
		"37"
		"38"
		"36"
	}
	PolyhedronEdges
	{
		"14"
		"13"
		"39"
		"36"
	}
	PolyhedronEdges
	{
		"39"
		"40"
		"41"
		"42"
		"38"
		"36"
	}
	PolyhedronEdges
	{
		"41"
		"43"
		"44"
		"40"
	}
	PolyhedronEdges
	{
		"44"
		"45"
		"46"
		"47"
		"43"
	}
	PolyhedronEdges
	{
		"38"
		"48"
		"42"
	}
	PolyhedronEdges
	{
		"42"
		"48"
		"49"
		"47"
	}
	PolyhedronEdges
	{
		"49"
		"47"
		"46"
		"50"
		"51"
	}
	PolyhedronEdges
	{
		"50"
		"52"
		"53"
		"46"
	}
	PolyhedronEdges
	{
		"53"
		"54"
		"55"
		"52"
	}
	PolyhedronEdges
	{
		"53"
		"56"
		"57"
		"58"
		"54"
	}
	PolyhedronEdges
	{
		"56"
		"45"
		"44"
		"59"
		"60"
		"57"
	}
	PolyhedronEdges
	{
		"49"
		"61"
		"62"
		"63"
		"51"
	}
	PolyhedronEdges
	{
		"51"
		"64"
		"65"
		"66"
		"63"
	}
	PolyhedronEdges
	{
		"66"
		"67"
		"68"
		"69"
		"70"
		"71"
		"63"
	}
	PolyhedronEdges
	{
		"65"
		"72"
		"73"
		"74"
		"75"
		"55"
		"52"
		"64"
	}
	PolyhedronEdges
	{
		"72"
		"76"
		"65"
	}
	PolyhedronEdges
	{
		"72"
		"76"
		"67"
		"68"
		"77"
		"78"
	}
	PolyhedronEdges
	{
		"73"
		"79"
		"80"
		"72"
	}
	PolyhedronEdges
	{
		"80"
		"79"
		"81"
		"82"
	}
	PolyhedronEdges
	{
		"81"
		"83"
		"84"
		"82"
	}
	PolyhedronEdges
	{
		"82"
		"85"
		"86"
		"87"
		"88"
		"80"
	}
	PolyhedronEdges
	{
		"85"
		"89"
		"90"
		"91"
		"86"
	}
	PolyhedronEdges
	{
		"91"
		"92"
		"93"
		"94"
		"95"
		"96"
		"90"
	}
	PolyhedronEdges
	{
		"96"
		"97"
		"98"
		"95"
	}
	PolyhedronEdges
	{
		"98"
		"99"
		"97"
	}
	PolyhedronEdges
	{
		"92"
		"100"
		"101"
		"93"
	}
	PolyhedronEdges
	{
		"101"
		"102"
		"100"
	}
	PolyhedronEdges
	{
		"100"
		"103"
		"104"
		"105"
		"106"
		"107"
		"108"
		"102"
	}
	PolyhedronEdges
	{
		"102"
		"109"
		"110"
		"111"
		"112"
		"113"
		"108"
	}
	PolyhedronEdges
	{
		"110"
		"114"
		"111"
	}
	PolyhedronEdges
	{
		"114"
		"115"
		"116"
		"110"
	}
	PolyhedronEdges
	{
		"111"
		"117"
		"118"
		"119"
		"120"
		"121"
		"114"
	}
	PolyhedronEdges
	{
		"113"
		"122"
		"123"
		"112"
	}
	PolyhedronEdges
	{
		"121"
		"124"
		"125"
		"126"
	}
	PolyhedronEdges
	{
		"121"
		"124"
		"120"
	}
	PolyhedronEdges
	{
		"124"
		"127"
		"128"
		"129"
		"120"
	}
	PolyhedronEdges
	{
		"127"
		"130"
		"131"
		"128"
	}
	PolyhedronEdges
	{
		"120"
		"132"
		"133"
		"134"
		"119"
	}
	PolyhedronEdges
	{
		"118"
		"135"
		"136"
		"137"
		"106"
		"107"
		"122"
		"123"
		"117"
	}
	PolyhedronEdges
	{
		"137"
		"138"
		"139"
		"136"
	}
	PolyhedronEdges
	{
		"139"
		"140"
		"141"
		"104"
		"105"
		"138"
	}
	PolyhedronEdges
	{
		"139"
		"134"
		"142"
		"140"
	}
	PolyhedronEdges
	{
		"133"
		"143"
		"144"
		"145"
		"146"
		"142"
		"134"
	}
	PolyhedronEdges
	{
		"146"
		"147"
		"148"
		"149"
		"150"
		"151"
		"152"
		"153"
		"154"
		"155"
		"145"
	}
	PolyhedronEdges
	{
		"151"
		"156"
		"157"
		"158"
		"159"
		"150"
	}
	PolyhedronEdges
	{
		"144"
		"160"
		"161"
		"143"
	}
	PolyhedronEdges
	{
		"161"
		"162"
		"163"
		"164"
		"160"
	}
	PolyhedronEdges
	{
		"160"
		"165"
		"166"
		"167"
		"164"
	}
	PolyhedronEdges
	{
		"167"
		"168"
		"169"
		"166"
	}
	PolyhedronEdges
	{
		"168"
		"170"
		"171"
		"172"
		"173"
		"169"
	}
	PolyhedronEdges
	{
		"172"
		"174"
		"175"
		"176"
		"173"
	}
	PolyhedronEdges
	{
		"175"
		"177"
		"178"
		"179"
		"180"
		"181"
		"176"
	}
	PolyhedronEdges
	{
		"180"
		"182"
		"183"
		"181"
	}
	PolyhedronEdges
	{
		"28"
		"184"
		"183"
		"182"
		"185"
		"186"
		"29"
	}
	PolyhedronEdges
	{
		"183"
		"187"
		"188"
		"189"
		"190"
		"184"
	}
	PolyhedronEdges
	{
		"188"
		"191"
		"192"
		"193"
		"194"
		"187"
	}
	PolyhedronEdges
	{
		"192"
		"153"
		"154"
		"193"
	}
	PolyhedronEdges
	{
		"185"
		"195"
		"196"
		"197"
		"186"
	}
	PolyhedronEdges
	{
		mask = "129"
		"186"
		"29"
		"22"
		"197"
	}
	PolyhedronEdges
	{
		mask = "129"
		"197"
		"196"
		"21"
		"22"
	}
	PolyhedronEdges
	{
		"78"
		"88"
		"198"
		"77"
	}
	PolyhedronEdges
	{
		"103"
		"199"
		"200"
		"201"
		"202"
		"203"
		"204"
		"104"
	}
	PolyhedronEdges
	{
		"91"
		"205"
		"206"
		"207"
		"208"
		"209"
		"86"
	}
	PolyhedronEdges
	{
		"206"
		"200"
		"201"
		"207"
	}
	PolyhedronEdges
	{
		"209"
		"210"
		"211"
		"208"
	}
	PolyhedronEdges
	{
		"87"
		"210"
		"198"
		"88"
	}
	PolyhedronEdges
	{
		"210"
		"211"
		"212"
		"213"
		"198"
	}
	PolyhedronEdges
	{
		"202"
		"212"
		"214"
		"203"
	}
	PolyhedronEdges
	{
		"214"
		"215"
		"216"
		"213"
		"212"
	}
	PolyhedronEdges
	{
		"216"
		"70"
		"69"
		"213"
	}
	PolyhedronEdges
	{
		"215"
		"217"
		"159"
		"158"
		"218"
		"219"
		"220"
		"216"
	}
	PolyhedronEdges
	{
		"220"
		"221"
		"222"
		"223"
		"224"
		"219"
	}
	PolyhedronEdges
	{
		"188"
		"223"
		"225"
		"189"
	}
	PolyhedronEdges
	{
		"223"
		"225"
		"226"
		"227"
		"228"
		"229"
		"222"
	}
	PolyhedronEdges
	{
		"227"
		"27"
		"26"
		"228"
	}
	PolyhedronEdges
	{
		"229"
		"34"
		"35"
		"230"
		"222"
	}
	PolyhedronEdges
	{
		"95"
		"94"
		"231"
		"232"
	}
	PolyhedronEdges
	{
		"232"
		"233"
		"234"
		"235"
		"236"
		"231"
	}
	PolyhedronEdges
	{
		"234"
		"235"
		"237"
		"238"
	}
	PolyhedronEdges
	{
		"309"
		"310"
		"289"
		"288"
	}
	PolyhedronEdges
	{
		"242"
		"243"
		"244"
		"245"
		"246"
		"247"
		"241"
	}
	PolyhedronEdges
	{
		"246"
		"248"
		"249"
		"245"
	}
	PolyhedronEdges
	{
		"248"
		"250"
		"251"
		"252"
		"253"
		"249"
	}
	PolyhedronEdges
	{
		"251"
		"254"
		"255"
		"250"
	}
	PolyhedronEdges
	{
		"254"
		"256"
		"257"
		"258"
		"259"
		"260"
		"261"
		"255"
	}
	PolyhedronEdges
	{
		"256"
		"252"
		"253"
		"257"
	}
	PolyhedronEdges
	{
		"258"
		"262"
		"263"
		"264"
		"265"
		"266"
		"257"
	}
	PolyhedronEdges
	{
		"262"
		"267"
		"268"
		"263"
	}
	PolyhedronEdges
	{
		"237"
		"327"
		"239"
		"238"
	}
	PolyhedronEdges
	{
		"273"
		"276"
		"277"
		"274"
	}
	PolyhedronEdges
	{
		"269"
		"278"
		"279"
		"280"
		"281"
		"270"
	}
	PolyhedronEdges
	{
		"279"
		"267"
		"262"
		"282"
		"278"
	}
	PolyhedronEdges
	{
		"282"
		"259"
		"260"
		"278"
	}
	PolyhedronEdges
	{
		"271"
		"283"
		"284"
		"285"
		"286"
		"272"
	}
	PolyhedronEdges
	{
		"271"
		"287"
		"270"
	}
	PolyhedronEdges
	{
		"280"
		"288"
		"289"
		"281"
	}
	PolyhedronEdges
	{
		"272"
		"290"
		"291"
		"286"
	}
	PolyhedronEdges
	{
		"284"
		"292"
		"293"
		"283"
	}
	PolyhedronEdges
	{
		"292"
		"294"
		"295"
		"296"
		"297"
		"293"
	}
	PolyhedronEdges
	{
		"297"
		"298"
		"299"
		"300"
		"301"
		"302"
		"303"
		"296"
	}
	PolyhedronEdges
	{
		"303"
		"304"
		"305"
		"296"
	}
	PolyhedronEdges
	{
		"301"
		"306"
		"300"
	}
	PolyhedronEdges
	{
		"306"
		"307"
		"263"
		"308"
		"300"
	}
	PolyhedronEdges
	{
		"308"
		"268"
		"263"
	}
	PolyhedronEdges
	{
		"268"
		"309"
		"310"
		"283"
		"293"
		"311"
		"312"
		"308"
	}
	PolyhedronEdges
	{
		"299"
		"312"
		"311"
		"298"
	}
	PolyhedronEdges
	{
		"270"
		"281"
		"313"
		"314"
	}
	PolyhedronEdges
	{
		"314"
		"315"
		"316"
		"313"
	}
	PolyhedronEdges
	{
		"315"
		"317"
		"318"
		"319"
		"320"
		"316"
	}
	PolyhedronEdges
	{
		mask = "0"
		"319"
		"321"
		"322"
		"320"
	}
	PolyhedronEdges
	{
		"321"
		"323"
		"324"
		"325"
		"322"
	}
	PolyhedronEdges
	{
		"237"
		"242"
		"326"
		"327"
	}
	PolyhedronEdges
	{
		"242"
		"241"
		"240"
		"326"
	}
	PolyhedronEdges
	{
		"255"
		"275"
		"274"
		"261"
	}
	PolyhedronEdges
	{
		"261"
		"274"
		"273"
		"272"
		"271"
		"270"
		"269"
	}
}

Connections
{
}

