name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
mSHRenderMatrixRed.22,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741,0.00741
mSHRenderMatrixRed.23,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245
mSHRenderMatrixRed.30,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373,0.00373
mSHRenderMatrixRed.31,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094,0.04094
mSHRenderMatrixRed.32,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245,-0.00245
mSHRenderMatrixRed.33,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652,0.18652
mSHRenderMatrixGreen.00,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838,0.00838
mSHRenderMatrixGreen.01,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008
mSHRenderMatrixGreen.02,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049
mSHRenderMatrixGreen.03,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286
mSHRenderMatrixGreen.10,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008
mSHRenderMatrixGreen.11,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838,-0.00838
mSHRenderMatrixGreen.12,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013
mSHRenderMatrixGreen.13,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562
mSHRenderMatrixGreen.20,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049,-0.00049
mSHRenderMatrixGreen.21,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013
mSHRenderMatrixGreen.22,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
mSHRenderMatrixGreen.23,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216
mSHRenderMatrixGreen.30,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286,0.00286
mSHRenderMatrixGreen.31,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562,0.04562
mSHRenderMatrixGreen.32,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216,-0.00216
mSHRenderMatrixGreen.33,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604,0.20604
mSHRenderMatrixBlue.00,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934,0.00934
mSHRenderMatrixBlue.01,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106
mSHRenderMatrixBlue.02,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067
mSHRenderMatrixBlue.03,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375
mSHRenderMatrixBlue.10,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106,0.00106
mSHRenderMatrixBlue.11,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934,-0.00934
mSHRenderMatrixBlue.12,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008
mSHRenderMatrixBlue.13,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364
mSHRenderMatrixBlue.20,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067,-0.00067
mSHRenderMatrixBlue.21,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008,0.00008
mSHRenderMatrixBlue.22,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078
mSHRenderMatrixBlue.23,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333
mSHRenderMatrixBlue.30,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375,0.00375
mSHRenderMatrixBlue.31,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364,0.05364
mSHRenderMatrixBlue.32,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333,-0.00333
mSHRenderMatrixBlue.33,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087,0.24087
xFogColour.x,0,0,0,0,0,0,0,0.26,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
xFogColour.y,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.1,0.1,0.1,0.1,0.1
xFogColour.z,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.98,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.15,0.15,0.15,0.15,0.15
xFogColour.w,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xFogStart,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xFogEnd,100,100,100,100,100,100,100,265,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
xFogMax,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
mKeyLightColour.x,0,0,0,0,0,0,0,0.3,0.4,0.4,0.5,0.6,0.6,0.6,0.6,0.55,0.5,0.45,0.35,0,0,0,0,0
mKeyLightColour.y,0.15,0.15,0.15,0.15,0.15,0.15,0,0.1,0.2,0.3,0.4,0.5,0.5,0.5,0.5,0.45,0.4,0.35,0.25,0,0.15,0.15,0.15,0.15
mKeyLightColour.z,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.2,0.15,0.05,0,0.3,0.3,0.3,0.3
mKeyLightColour.w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mKeyLightDirection.x,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
mKeyLightDirection.y,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
mKeyLightDirection.z,0,0,0,-0.2,-0.4,-0.6,-1,-1,-0.8,-0.6,-0.4,-0.2,0,0,0.2,0.4,0.6,0.8,1,1,0.8,0.6,0.4,0.2
mCascadedShadowDistances.x,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
mCascadedShadowDistances.y,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
mCascadedShadowDistances.z,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
mCascadedShadowDistances.w,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
mBloomScale,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
mBlurWidth,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
mBlurDeviation,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
mExposureMinimum,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.2,0.35,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.45,0.5,0.4,0.833,0.833,0.833,0.833,0.833
mExposureMaximum,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.4,1.5,1.3,1.5,1.5,1.55,1.6,1.4,1.2,1.2,1.5,1.5,1.5,1.5,1.5
xDesiredLuminance,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.09,0.095,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.049,0.049,0.049,0.049,0.049
mTransitionRate,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
mShadowDepthBiases.x,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
mShadowDepthBiases.y,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
mShadowDepthBiases.z,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
mShadowDepthBiases.w,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126
mCSMAttenuationParameters.x,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
mCSMAttenuationParameters.y,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
mCSMAttenuationParameters.z,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
mCSMMaxYHeight,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
mAttenuatedLightDirection.x,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
mAttenuatedLightDirection.y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mAttenuatedLightDirection.z,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
mNumActiveShadowCascades,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
mBloom1Scale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mBloom1Width,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
mBloom1Deviation,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
mBloom2Scale,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
mBloom2Width,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
mBloom2Deviation,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
mBloom3Scale,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
mBloom3Width,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
mBloom3Deviation,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
mColourCubeIdx,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3
mCombinedCameraBlurCutoff,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
mCombinedVelocityRangeScale,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
mCombinedCameraBlurScale,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
xCombinedDOFBlurWidth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xCombinedDOFBlurDeviation,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
xCombinedDOFNearFuzzy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xCombinedDOFNearSharp,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
xCombinedDOFFarSharp,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xCombinedDOFFarFuzzy,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
xCombinedDOFBlendScale,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
mCombinedObjectBlurDepthOffset,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
mCombinedObjectBlurVelocityScale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mCombinedVelocityBlurBlendScale,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
mCombinedVelocityMagnitudeClamp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mCombinedQuantizedDepthMin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mCombinedQuantizedDepthMax,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
mSkyMidPoint,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,0.25
mSkyColor1.x,0,0,0,0,0,0,0,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0
mSkyColor1.y,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.015,0.015,0.015,0.015,0.015
mSkyColor1.z,0.095,0.095,0.095,0.095,0.095,0.095,0.095,1.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.095,0.095,0.095,0.095,0.095
mSkyColor2.x,0,0,0,0,0,0,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0
mSkyColor2.y,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.01
mSkyColor2.z,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.03,0.03,0.03,0.03,0.03
mSkyColor3.x,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0
mSkyColor3.y,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,0,0,0,0
mSkyColor3.z,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.01
mCharacterRimLightColour.x,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
mCharacterRimLightColour.y,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
mCharacterRimLightColour.z,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
mZombieRimLightColour.x,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
mZombieRimLightColour.y,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
mZombieRimLightColour.z,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
mSunScale,1,1,1,1,1,1,1.75,1.75,1.5,1.5,1.1,1.1,1.1,1.3,1.5,1.8,2,2,2,2.2,2.4,1,1,1
mSunMultiplier.x,0,0,0,0,0,0,0,0.2,0.4,1,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1,0,0,0,0
mSunMultiplier.y,0,0,0,0,0,0,0,0.8,1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.75,0,0,0,0
mSunMultiplier.z,0,0,0,0,0,0,0,0.4,0.6,1,1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.5,0,0,0,0
