name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
mSHRenderMatrixBlue.03,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851
mSHRenderMatrixBlue.10,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955,0.00955
mSHRenderMatrixBlue.11,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972,-0.03972
mSHRenderMatrixBlue.12,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627
mSHRenderMatrixBlue.13,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206
mSHRenderMatrixBlue.20,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334,0.00334
mSHRenderMatrixBlue.21,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627,-0.01627
mSHRenderMatrixBlue.22,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784,0.03784
mSHRenderMatrixBlue.23,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474
mSHRenderMatrixBlue.30,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851,-0.00851
mSHRenderMatrixBlue.31,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206
mSHRenderMatrixBlue.32,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474,0.0474
mSHRenderMatrixBlue.33,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241,0.77241
xFogColour.x,0,0,0,0,0,0,0,0,0.26,0.26,0.26,0.25,0.26,0.26,0.28,0.32,0.202,0.243,0.16,0.06,0,0,0,0
xFogColour.y,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.16,0.16,0.26,0.36,0.4,0.4,0.4,0.2,0.127,0.125,0.1,0.1,0.05,0.05,0.05,0.05
xFogColour.z,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.68,0.68,0.78,0.88,0.98,0.98,0.64,0.32,0.14,0.121,0.2,0.3,0.15,0.15,0.15,0.15
xFogColour.w,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xFogStart,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
xFogEnd,350,350,350,350,350,350,350,350,175,200,233,266,300,266,233,200,175,175,175,175,350,350,350,350
xFogMax,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.35,0.35,0.35,0.35
mKeyLightColour.x,0,0,0,0,0,0,0,0,1.25,1.5,1.75,2.25,2.75,3.3,3.3,2.75,2.5,2.25,2,0,0,0,0,0
mKeyLightColour.y,0.3,0.3,0.3,0.3,0.3,0.25,0,0,0.3,0.5,0.75,1,1.25,1.5,1.5,1,0.5,0.42,0.4,0.2,0,0,0.25,0.3
mKeyLightColour.z,1.3,1.3,1.3,1.3,1.3,1,0,0,1.4,1.3,1.2,1.1,1,1,0.8,0.4,0.2,0.2,0.2,0.2,0,0,1,1.3
mKeyLightColour.w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mKeyLightDirection.x,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.5,-0.5,-0.5
mKeyLightDirection.y,-1,-1,-1,-1,-1,-1,-1,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-1,-1,-1
mKeyLightDirection.z,0,0,0,0,0,0,0,-1,-1,-0.8,-0.6,-0.4,-0.2,0,0.2,0.4,0.6,0.8,0.9,1,-1,0,0,0
mCascadedShadowDistances.x,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
mCascadedShadowDistances.y,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
mCascadedShadowDistances.z,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
mCascadedShadowDistances.w,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
mBloomScale,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
mBlurWidth,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
mBlurDeviation,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
mExposureMinimum,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.4,0.4,0.4,0.4,0.4,0.45,0.45,0.45,0.4,0.3,0.5,0.4,0.5,0.833,0.833,0.833
mExposureMaximum,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.2,1.3,1.4,1.5,1.3,1.713,1.713,1.713,2.2,2.1,1.2,1.2,1.5,1.5,1.5,1.5
mDesiredLuminance,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.1,0.11,0.12,0.13,0.14,0.117,0.117,0.117,0.24,0.219,0.12,0.11,0.1,0.049,0.049,0.049
mTransitionRate,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
mShadowDepthBiases.x,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
mShadowDepthBiases.y,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
mShadowDepthBiases.z,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
mShadowDepthBiases.w,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126,-0.126
mCSMAttenuationParameters.x,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
mCSMAttenuationParameters.y,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
mCSMAttenuationParameters.z,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
mCSMMaxYHeight,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
mAttenuatedLightDirection.x,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
mAttenuatedLightDirection.y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mAttenuatedLightDirection.z,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
mNumActiveShadowCascades,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
mBloom1Scale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mBloom1Width,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
mBloom1Deviation,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
mBloom2Scale,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
mBloom2Width,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
mBloom2Deviation,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
mBloom3Scale,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
mBloom3Width,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
mBloom3Deviation,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
mColourCubeIdx,3,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
mCombinedCameraBlurCutoff,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
mCombinedVelocityRangeScale,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
mCombinedCameraBlurScale,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
xCombinedDOFBlurWidth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xCombinedDOFBlurDeviation,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
xCombinedDOFNearFuzzy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xCombinedDOFNearSharp,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
xCombinedDOFFarSharp,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
xCombinedDOFFarFuzzy,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
xCombinedDOFBlendScale,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
mCombinedObjectBlurDepthOffset,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
mCombinedObjectBlurVelocityScale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mCombinedVelocityBlurBlendScale,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
mCombinedVelocityMagnitudeClamp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mCombinedQuantizedDepthMin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mCombinedQuantizedDepthMax,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
mSkyMidPoint,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.225,0.25,0.25,0.25,0.25,0.25,0.225,0.2,0.2,0.2,0.2,0.2,0.2,0.2
mSkyColor1.x,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.5,0.5,0.6,0.7,0.8,0.8,0.8,1,0.3,0.363,1.6,0.25,0.05,0.05,0.05,0.05
mSkyColor1.y,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.275,0.4,0.6,0.7,0.8,0.8,0.8,0.7,0.2,0.281,0.5,0.2,0.075,0.075,0.075,0.075
mSkyColor1.z,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.8,1,1.2,1.4,1.6,1.6,1.6,1.2,1.1,1,0.225,0.4,0.15,0.15,0.15,0.15
mSkyColor2.x,0,0,0,0,0,0,0,0,0.25,0.25,0.225,0.2,0.2,0.2,0.2,0.4,0.4,0.8,1.2,0.1,0,0,0,0
mSkyColor2.y,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.15,0.175,0.2,0.25,0.3,0.3,0.3,0.3,0.3,0.275,0.25,0.1,0.025,0.025,0.025,0.025
mSkyColor2.z,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.6,0.7,0.8,0.9,1,1,1,0.8,0.8,0.4,0.2,0.2,0.075,0.075,0.075,0.075
mSkyColor3.x,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.075,0.075,0.1,0.2,0,0,0,0,0
mSkyColor3.y,0,0,0,0,0,0,0,0,0.05,0.075,0.1,0.125,0.15,0.15,0.15,0.125,0.125,0.075,0.05,0.025,0,0,0,0
mSkyColor3.z,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,0.5,0.5,0.5,0.25,0.25,0.1,0.05,0.05,0,0,0,0
mCharacterRimLightColour.x,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0
mCharacterRimLightColour.y,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1
mCharacterRimLightColour.z,3,3,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3,3
mZombieRimLightColour.x,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1
mZombieRimLightColour.y,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5
mZombieRimLightColour.z,3,3,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3,3
mSunScale,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mSunMultiplier.x,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mSunMultiplier.y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mSunMultiplier.z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mSunLightDirection.x,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,-0.5,-0.5,-0.5
mSunLightDirection.y,-1,-1,-1,-1,-1,-1,-1,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-1,-1,-1
