Vertices
{
	"-245.500,13.674,-138.185"
	"-244.783,13.674,-138.824"
	"-246.125,13.674,-142.820"
	"-244.745,13.674,-144.131"
	"-241.462,13.674,-140.893"
	"-244.215,13.674,-138.235"
	"-241.040,14.674,-140.406"
	"-243.663,14.674,-137.919"
	"-229.605,14.674,-123.756"
	"-229.453,14.674,-128.731"
	"-221.838,14.674,-131.185"
	"-221.790,14.674,-136.396"
	"-194.520,14.674,-103.787"
	"-189.801,14.674,-103.289"
	"-218.918,14.674,-79.335"
	"-218.885,14.674,-74.080"
	"-246.312,14.674,-106.687"
	"-251.493,14.674,-106.732"
	"-245.148,14.674,-107.792"
	"-245.934,14.674,-108.620"
	"-243.985,14.674,-110.523"
	"-246.962,14.674,-111.254"
	"-242.420,14.674,-111.995"
	"-256.785,14.674,-126.398"
	"-257.731,14.674,-125.415"
	"-259.336,14.674,-123.785"
}

Polyhedrons
{
	PolyhedronEdges
	{
		"0"
		"1"
		"2"
		"3"
	}
	PolyhedronEdges
	{
		"2"
		"4"
		"5"
		"6"
		"7"
		"3"
	}
	PolyhedronEdges
	{
		"0"
		"8"
		"9"
		"10"
		"11"
		"12"
		"13"
		"1"
	}
	PolyhedronEdges
	{
		"10"
		"14"
		"15"
		"11"
	}
	PolyhedronEdges
	{
		"15"
		"16"
		"17"
		"18"
		"19"
		"20"
		"21"
		"22"
		"14"
	}
	PolyhedronEdges
	{
		"21"
		"114"
		"115"
		"116"
	}
	PolyhedronEdges
	{
		"24"
		"26"
		"27"
		"25"
	}
	PolyhedronEdges
	{
		"19"
		"20"
		"28"
		"29"
	}
	PolyhedronEdges
	{
		"29"
		"30"
		"31"
		"32"
		"33"
		"34"
		"35"
		"36"
		"28"
	}
	PolyhedronEdges
	{
		"29"
		"37"
		"38"
		"39"
		"30"
	}
	PolyhedronEdges
	{
		"32"
		"40"
		"41"
		"42"
		"31"
	}
	PolyhedronEdges
	{
		"40"
		"43"
		"44"
		"45"
		"46"
		"47"
		"41"
	}
	PolyhedronEdges
	{
		"41"
		"48"
		"49"
		"42"
	}
	PolyhedronEdges
	{
		"47"
		"50"
		"51"
		"52"
		"53"
		"46"
	}
	PolyhedronEdges
	{
		"49"
		"30"
		"39"
		"51"
		"50"
		"48"
	}
	PolyhedronEdges
	{
		"45"
		"54"
		"55"
		"56"
		"44"
	}
	PolyhedronEdges
	{
		"53"
		"52"
		"57"
		"58"
		"55"
		"54"
	}
	PolyhedronEdges
	{
		"59"
		"60"
		"61"
		"57"
	}
	PolyhedronEdges
	{
		"61"
		"62"
		"63"
		"64"
		"65"
		"66"
		"67"
		"68"
		"69"
		"60"
	}
	PolyhedronEdges
	{
		"68"
		"70"
		"69"
	}
	PolyhedronEdges
	{
		"70"
		"71"
		"72"
		"69"
	}
	PolyhedronEdges
	{
		"71"
		"73"
		"74"
		"72"
	}
	PolyhedronEdges
	{
		"73"
		"75"
		"76"
		"77"
		"74"
	}
	PolyhedronEdges
	{
		"75"
		"78"
		"79"
		"76"
	}
	PolyhedronEdges
	{
		"78"
		"80"
		"81"
		"82"
		"79"
	}
	PolyhedronEdges
	{
		"80"
		"83"
		"84"
		"81"
	}
	PolyhedronEdges
	{
		"83"
		"85"
		"64"
		"86"
		"87"
		"84"
	}
	PolyhedronEdges
	{
		"86"
		"88"
		"89"
		"87"
	}
	PolyhedronEdges
	{
		"63"
		"88"
		"89"
		"90"
		"62"
	}
	PolyhedronEdges
	{
		"85"
		"65"
		"64"
	}
	PolyhedronEdges
	{
		"66"
		"91"
		"92"
		"67"
	}
	PolyhedronEdges
	{
		"91"
		"93"
		"94"
		"95"
		"96"
		"97"
		"98"
		"99"
		"92"
	}
	PolyhedronEdges
	{
		"99"
		"100"
		"101"
		"102"
		"92"
	}
	PolyhedronEdges
	{
		"93"
		"103"
		"104"
		"105"
		"94"
	}
	PolyhedronEdges
	{
		"69"
		"106"
		"107"
		"108"
		"109"
		"77"
		"72"
	}
	PolyhedronEdges
	{
		"77"
		"79"
		"82"
		"110"
		"111"
		"109"
	}
	PolyhedronEdges
	{
		"82"
		"81"
		"84"
		"87"
		"89"
		"90"
		"112"
		"113"
		"110"
	}
	PolyhedronEdges
	{
		"23"
		"24"
		"25"
		"116"
		"21"
		"22"
	}
	PolyhedronEdges
	{
		"114"
		"117"
		"118"
		"115"
	}
	PolyhedronEdges
	{
		"117"
		"119"
		"120"
		"121"
		"122"
		"123"
		"124"
		"125"
		"118"
	}
	PolyhedronEdges
	{
		"125"
		"126"
		"127"
		"124"
	}
	PolyhedronEdges
	{
		"123"
		"128"
		"129"
		"122"
	}
	PolyhedronEdges
	{
		"121"
		"130"
		"131"
		"132"
		"133"
		"120"
	}
	PolyhedronEdges
	{
		"132"
		"134"
		"135"
		"131"
	}
	PolyhedronEdges
	{
		"133"
		"136"
		"137"
		"120"
	}
	PolyhedronEdges
	{
		"137"
		"136"
		"134"
		"135"
		"138"
		"139"
	}
	PolyhedronEdges
	{
		"138"
		"140"
		"141"
		"142"
		"139"
	}
	PolyhedronEdges
	{
		"142"
		"143"
		"144"
		"145"
		"141"
	}
	PolyhedronEdges
	{
		"144"
		"146"
		"147"
		"145"
	}
	PolyhedronEdges
	{
		"147"
		"148"
		"149"
		"146"
	}
	PolyhedronEdges
	{
		"148"
		"150"
		"151"
		"149"
	}
	PolyhedronEdges
	{
		"150"
		"152"
		"153"
		"151"
	}
	PolyhedronEdges
	{
		"153"
		"152"
		"154"
		"155"
	}
	PolyhedronEdges
	{
		"155"
		"154"
		"156"
		"157"
	}
	PolyhedronEdges
	{
		"156"
		"158"
		"159"
		"157"
	}
	PolyhedronEdges
	{
		"159"
		"160"
		"161"
		"157"
	}
	PolyhedronEdges
	{
		"160"
		"162"
		"163"
		"164"
		"165"
		"161"
	}
	PolyhedronEdges
	{
		"117"
		"164"
		"165"
		"119"
	}
}

Connections
{
}

